Date,FR0010567032 ISIN,FR0000120404 ISIN,FR0010762740 ISIN,FR0010493510 ISIN,FR0010979377 ISIN,FR0000053076 ISIN,BE0974269012 ISIN,FR0000044752 ISIN,FR0010340141 ISIN,FR0000044612 ISIN,FR0010641449 ISIN,FR0000031122 ISIN,FR0000120073 ISIN,FR0004180537 ISIN,FR0000130007 ISIN,FR0000062804 ISIN,FR0010220475 ISIN,FR0000053837 ISIN,FR0000039216 ISIN,FR0000071946 ISIN,FR0000034639 ISIN,NL0010273694 ISIN,FR0004125920 ISIN,LU0569974404 ISIN,FR0004037125 ISIN,LU0323134006 ISIN,FR0011027143 ISIN,FR0010313833 ISIN,FR0012185536 ISIN,FR0010772426 ISIN,FR0000076952 ISIN,FR0011980077 ISIN,GB00B19RTX44 ISIN,FR0000074148 ISIN,FR0010478248 ISIN,FR0000051732 ISIN,FR0004042083 ISIN,FR0000061780 ISIN,FR0000066052 ISIN,FR0000120628 ISIN,FR0011040500 ISIN,IT0004812258 ISIN,FR0000064123 ISIN,FR0010436170 ISIN,FR0000061657 ISIN,FR0000035164 ISIN,FR0000066961 ISIN,FR0000120966 ISIN,FR0010096479 ISIN,FR0011592104 ISIN,FR0000131104 ISIN,FR0010106039 ISIN,FR0000039299 ISIN,FR0000063935 ISIN,FR0000120107 ISIN,FR0004548873 ISIN,FR0000120503 ISIN,FR0013110053 ISIN,FR0000054421 ISIN,FR0006174348 ISIN,FR0000061137 ISIN,FR0000078958 ISIN,FR0000030611 ISIN,FR0010781377 ISIN,FR0000079659 ISIN,FR0000125338 ISIN,FR0000064156 ISIN,FR0000120172 ISIN,FR0010828137 ISIN,FR0000125585 ISIN,FR0010193052 ISIN,FR0000064446 ISIN,FR0000078339 ISIN,FR0000053324 ISIN,FR0000053506 ISIN,FR0010540997 ISIN,FR0000060501 ISIN,FR0000120164 ISIN,FR0000037871 ISIN,FR0010447086 ISIN,FR0000130403 ISIN,FR0000079477 ISIN,FR0000054322 ISIN,FR0005025004 ISIN,FR0000053399 ISIN,FR0000120222 ISIN,FR0010667147 ISIN,FR0000054629 ISIN,FR0011071570 ISIN,FR0004031763 ISIN,BE0160342011 ISIN,FR0000121634 ISIN,FR0010959684 ISIN,FR0004185023 ISIN,FR0007200100 ISIN,FR0011374479 ISIN,FR0000077828 ISIN,NL0010489522 ISIN,FR0010035816 ISIN,FR0004998318 ISIN,FR0004998326 ISIN,FR0000045072 ISIN,FR0000044323 ISIN,FR0000185506 ISIN,FR0010483768 ISIN,FR0000045528 ISIN,FR0000045213 ISIN,FR0000045304 ISIN,FR0000044364 ISIN,FR0010461053 ISIN,FR0000045551 ISIN,FR0000045239 ISIN,FR0000185514 ISIN,FR0000045346 ISIN,FR0000045544 ISIN,FR0000054066 ISIN,FR0011026749 ISIN,FR0000077885 ISIN,FR0000120644 ISIN,GB0033040113 ISIN,FR0000121725 ISIN,FR0000130650 ISIN,FR0012222149 ISIN,FR0010776658 ISIN,FR0010474130 ISIN,FR0000053381 ISIN,FR0000060840 ISIN,GB0002374006 ISIN,FR0010377127 ISIN,FR0000035784 ISIN,FR0000079824 ISIN,FR0010436584 ISIN,FR0000065260 ISIN,FR0013088606 ISIN,FR0000036287 ISIN,IT0005154635 ISIN,FR0000052920 ISIN,LU0881232630 ISIN,NL0000235190 ISIN,FR0005142999 ISIN,FR0010908533 ISIN,FR0010242511 ISIN,FR0000052755 ISIN,FR0010945733 ISIN,FR0000130452 ISIN,FR0000031023 ISIN,FR0000035719 ISIN,FR0012650166 ISIN,FR0011950732 ISIN,FR0012435121 ISIN,FR0004030708 ISIN,FR0010535849 ISIN,FR0010208488 ISIN,FR0000045122 ISIN,FR0010465534 ISIN,FR0000131757 ISIN,NL0009272137 ISIN,FR0000121667 ISIN,FR0000120669 ISIN,FR0005310463 ISIN,FR0000035743 ISIN,FR0004254035 ISIN,FR0000061475 ISIN,FR0010844001 ISIN,FR0000121121 ISIN,FR0011035187 ISIN,FR0010540740 ISIN,FR0000054678 ISIN,FR0012413771 ISIN,FR0000038259 ISIN,FR0010157115 ISIN,FR0010490920 ISIN,FR0000044745 ISIN,FR0000064164 ISIN,FR0000039026 ISIN,FR0010627760 ISIN,FR0000053142 ISIN,FR0004034593 ISIN,FR0000121147 ISIN,FR0000063034 ISIN,FR0000031973 ISIN,FR0010071530 ISIN,FR0000062101 ISIN,FR0000064784 ISIN,FR0000061418 ISIN,FR0000060535 ISIN,FR0000062341 ISIN,FR0000037947 ISIN,FR0010480517 ISIN,FR0000051302 ISIN,FR0000060824 ISIN,FR0006321998 ISIN,FR0000066797 ISIN,FR0000035123 ISIN,FR0010487272 ISIN,FR0004076891 ISIN,FR0000065930 ISIN,FR0000038499 ISIN,FR0011277391 ISIN,FR0010823724 ISIN,FR0004260479 ISIN,FR0004187367 ISIN,FR0000121857 ISIN,FR0011284991 ISIN,FR0000053415 ISIN,FR0011100759 ISIN,FR0000077232 ISIN,FR0000079600 ISIN,FR0000124414 ISIN,FR0010342329 ISIN,FR0000053035 ISIN,FR0000079634 ISIN,FR0012336675 ISIN,NL0000400653 ISIN,FR0000044471 ISIN,FR0000057945 ISIN,FR0000033888 ISIN,FR0004038099 ISIN,IT0001210050 ISIN,FR0010108688 ISIN,FR0011208693 ISIN,FR0000038036 ISIN,FR0000064180 ISIN,BE0948833760 ISIN,FR0005717626 ISIN,FR0000076960 ISIN,FR0000036675 ISIN,FR0004010338 ISIN,FR0010214064 ISIN,FR0000121709 ISIN,FR0010490961 ISIN,FR0011726835 ISIN,FR0000066722 ISIN,FR0004035061 ISIN,FR0000121881 ISIN,FR0000052292 ISIN,FR0010343186 ISIN,FR0012821890 ISIN,FR0000054231 ISIN,FR0000077562 ISIN,FR0010396309 ISIN,FR0010446765 ISIN,FR0012336691 ISIN,FR0006226791 ISIN,FR0000053738 ISIN,GB0005405286 ISIN,FR0004052561 ISIN,FR0000064735 ISIN,FR0005843125 ISIN
30/07/2016,124,55,686,39744,144,197,5,#N/A N/A,75,#N/A N/A,125794,3715,150,356,5934,#N/A N/A,214,#N/A N/A,11,500,150,1,1,11,20,824362,3000,3,290,900,1,1000,#N/A N/A,100,5662,175,5000,#N/A N/A,1000,11766,#N/A N/A,485,#N/A N/A,385,9,350,#N/A N/A,80,2,164,1525,1,4000,100,90,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,2,38,21,2400,5,100,#N/A N/A,4791,#N/A N/A,4,120,#N/A N/A,#N/A N/A,1400,15,5,32,136,#N/A N/A,#N/A N/A,417,73,35,2401,1,20,1253,10,10,1,10,300,20,1000,8,216,1,4520,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,2949,50,921,18,4,185,4,3300,20000,50,#N/A N/A,3662,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,11472,2760,28,800,10,124239,5,80,6970,1950,129,1,#N/A N/A,2400,200,285,100,1004,132000,4786,30,#N/A N/A,90,#N/A N/A,9650,200,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,10,960,110,1000,3,10,#N/A N/A,130,#N/A N/A,100,66,70,200,#N/A N/A,7,1,39,210,475,10000,57,921,3,113,120,550,#N/A N/A,55,#N/A N/A,15420,100,50,24,100,7000,1,120,49,302,#N/A N/A,138029,1570,#N/A N/A,500,340,139,5050,21,#N/A N/A,2,25000,3101,#N/A N/A,15,30,1,420,#N/A N/A,#N/A N/A,#N/A N/A,21,3648,273,1140,#N/A N/A,320,9,120,666,#N/A N/A,2659,#N/A N/A,553871,7,2,687,20547,1000,1,3
29/07/2016,124,55,686,39744,144,197,5,#N/A N/A,75,#N/A N/A,125794,3715,150,356,5934,#N/A N/A,214,#N/A N/A,11,500,150,1,1,11,20,824362,3000,3,290,900,1,1000,#N/A N/A,100,5662,175,5000,#N/A N/A,1000,11766,#N/A N/A,485,#N/A N/A,385,9,350,#N/A N/A,80,2,164,1525,1,4000,100,90,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,2,38,21,2400,5,100,#N/A N/A,4791,#N/A N/A,4,120,#N/A N/A,#N/A N/A,1400,15,5,32,136,#N/A N/A,#N/A N/A,417,73,35,2401,1,20,1253,10,10,1,10,300,20,1000,8,216,1,4520,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,2949,50,921,18,4,185,4,3300,20000,50,#N/A N/A,3662,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,11472,2760,28,800,10,124239,5,80,6970,1950,129,1,#N/A N/A,2400,200,285,100,1004,132000,4786,30,#N/A N/A,90,#N/A N/A,9650,200,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,10,960,110,1000,3,10,#N/A N/A,130,#N/A N/A,100,66,70,200,#N/A N/A,7,1,39,210,475,10000,57,921,3,113,120,550,#N/A N/A,55,#N/A N/A,15420,100,50,24,100,7000,1,120,49,302,#N/A N/A,138029,1570,#N/A N/A,500,340,139,5050,21,#N/A N/A,2,25000,3101,#N/A N/A,15,30,1,420,#N/A N/A,#N/A N/A,#N/A N/A,21,3648,273,1140,#N/A N/A,320,9,120,666,#N/A N/A,2659,#N/A N/A,553871,7,2,687,20547,1000,1,3
28/07/2016,500,55,686,33800,144,409,5,#N/A N/A,40,#N/A N/A,283005,2720,47,356,2300,#N/A N/A,378,#N/A N/A,1,500,150,1,1,69,20,187008,3000,400,290,900,1,1000,#N/A N/A,100,5662,175,5000,#N/A N/A,1000,17477,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,164,1138,15,4000,125,100,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,2,6,21,2650,5,100,#N/A N/A,3138,#N/A N/A,4,120,#N/A N/A,#N/A N/A,1400,15,2,750,136,#N/A N/A,#N/A N/A,784,73,35,6097,2651,20,1109,10,10,1,10,300,20,1100,8,216,1,829,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,1,50,991,18,4,1022,4,360,20000,50,#N/A N/A,3068,#N/A N/A,#N/A N/A,#N/A N/A,1750,16,13302,975,28,800,10,150774,5,80,2461,1950,129,1,#N/A N/A,327,200,285,300,8107,132000,8868,30,#N/A N/A,90,#N/A N/A,674,200,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,37,960,110,1000,3,10,#N/A N/A,130,#N/A N/A,100,66,70,200,#N/A N/A,7,1,21,210,475,10000,57,921,3,113,106,100,#N/A N/A,55,#N/A N/A,117647,100,50,24,100,7000,1,120,49,302,#N/A N/A,222377,79,#N/A N/A,500,362,139,5050,45,#N/A N/A,1,25000,520,#N/A N/A,15,30,1,420,#N/A N/A,#N/A N/A,#N/A N/A,60,300,273,1140,#N/A N/A,320,51,120,666,#N/A N/A,698,#N/A N/A,346248,7,2,687,80684,1000,1,3
27/07/2016,466,55,686,24250,144,1,8953,#N/A N/A,40,#N/A N/A,1224436,5150,145,200,9445,#N/A N/A,378,#N/A N/A,1,500,640,1,1,307,20,227023,3000,400,290,900,1,1000,#N/A N/A,100,5662,435,5000,#N/A N/A,1000,17381,#N/A N/A,485,#N/A N/A,415,9,350,#N/A N/A,80,9,164,656,1,4000,125,100,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,19,3,21,2758,5,100,#N/A N/A,3967,#N/A N/A,4,120,#N/A N/A,#N/A N/A,1400,15,2,750,136,#N/A N/A,#N/A N/A,1275,73,300,3388,831,20,1582,10,10,1,50,300,20,11000,8,216,1,1425,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,638,50,3492,18,4,500,4,360,20000,50,#N/A N/A,10254,#N/A N/A,#N/A N/A,#N/A N/A,1750,120,40546,975,28,800,10,401241,5,80,900,1950,129,1,#N/A N/A,556,200,285,300,34426,132000,4145,30,#N/A N/A,500,#N/A N/A,490,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,47,960,110,1000,60,11,#N/A N/A,130,#N/A N/A,100,66,70,200,#N/A N/A,7,1,21,210,475,10000,57,921,3,113,3,100,#N/A N/A,55,#N/A N/A,400,100,50,24,100,7000,1,120,49,302,#N/A N/A,252442,197,#N/A N/A,500,362,139,5050,11,#N/A N/A,1,25000,1,#N/A N/A,15,30,1,420,#N/A N/A,#N/A N/A,#N/A N/A,60,300,85,1140,#N/A N/A,320,107,120,666,#N/A N/A,2323,#N/A N/A,41100,7,2,687,75438,1000,1,3
26/07/2016,7,200,686,26600,144,1,600,#N/A N/A,20,#N/A N/A,111730,500,139,200,1500,#N/A N/A,90,#N/A N/A,1,500,640,1,1,700,20,147414,3000,14,80,200,2,1000,#N/A N/A,100,5662,740,5000,#N/A N/A,1000,30292,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,164,1675,1,4000,125,150,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,19,35,21,3145,5,100,#N/A N/A,10912,#N/A N/A,4,120,#N/A N/A,#N/A N/A,1400,15,2,36,136,#N/A N/A,#N/A N/A,236,73,300,987,1,20,1694,10,10,1,50,300,20,11000,8,216,1,275,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,14,50,750,18,4,297,4,360,20000,50,#N/A N/A,800,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,48570,975,28,800,10,159526,5,80,1015,1950,129,1,#N/A N/A,556,200,285,300,39975,132000,5498,30,#N/A N/A,500,#N/A N/A,107,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,47,960,110,1000,60,11,#N/A N/A,130,#N/A N/A,100,66,70,200,#N/A N/A,7,2,1,210,475,10000,57,921,3,113,20,100,#N/A N/A,55,#N/A N/A,337144,100,50,24,100,7000,1,120,49,302,#N/A N/A,140097,23,#N/A N/A,500,155,139,5050,15,#N/A N/A,1,25000,1308,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,136,300,85,1140,#N/A N/A,320,44,120,666,#N/A N/A,106,#N/A N/A,114861,7,2,687,54051,1000,1,3
25/07/2016,212,200,686,106415,144,1,600,#N/A N/A,20,#N/A N/A,73448,2475,2270,100,1621,#N/A N/A,90,#N/A N/A,1,500,640,1,1,24,20,149459,3000,3,80,200,2,1000,#N/A N/A,100,5662,29,5000,#N/A N/A,1000,12522,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,164,624,1,400,83,150,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,19,35,21,3145,5,100,#N/A N/A,2081,#N/A N/A,185,120,#N/A N/A,#N/A N/A,1400,15,2,36,136,#N/A N/A,#N/A N/A,557,73,300,1,1,20,1800,10,10,1,50,300,20,400,8,216,1,2000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,151,50,960,18,4,297,4,360,20000,50,#N/A N/A,5601,#N/A N/A,#N/A N/A,#N/A N/A,1750,16,20563,975,28,800,10,230500,5,80,1015,1950,129,10,#N/A N/A,556,200,285,300,656,132000,5744,30,#N/A N/A,500,#N/A N/A,306,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,100,500,3,47,960,110,1000,100,11,#N/A N/A,130,#N/A N/A,2,66,70,200,#N/A N/A,7,1,21,397,475,10000,57,921,3,113,25,499,#N/A N/A,55,#N/A N/A,2524,100,50,100,100,7000,1,120,49,302,#N/A N/A,33673,61,#N/A N/A,500,120,139,5050,15,#N/A N/A,1,25000,1308,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,80,300,793,1140,#N/A N/A,400,44,120,666,#N/A N/A,2188,#N/A N/A,583042,7,2,687,68454,1000,1,3
24/07/2016,210,200,686,3053,144,31,600,#N/A N/A,20,#N/A N/A,76948,1000,260,100,6800,#N/A N/A,150,#N/A N/A,1,500,120,21967,1,318,20,151390,3000,130,80,200,2,1000,#N/A N/A,100,5662,13,5000,#N/A N/A,1000,12154,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,8,198,1,400,83,150,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,1,65,21,1479,5,100,#N/A N/A,979,#N/A N/A,185,120,#N/A N/A,#N/A N/A,1400,15,2,360,136,#N/A N/A,#N/A N/A,1436,73,300,911,1877,20,17830,10,10,1,140,300,20,1000,8,216,1,2000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,6710,50,589,18,4,22,4,360,20000,50,#N/A N/A,3852,#N/A N/A,#N/A N/A,#N/A N/A,1750,24,14019,975,28,800,10,159392,5,80,1015,1950,129,10,#N/A N/A,556,200,285,2000,146,132000,7231,30,#N/A N/A,500,#N/A N/A,610,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,1000,500,3,5,960,110,1000,30,11,#N/A N/A,130,#N/A N/A,2,66,70,773,#N/A N/A,7,1,1,397,475,10000,57,921,3,113,318,300,#N/A N/A,55,#N/A N/A,13000,100,50,100,100,7000,1,120,49,302,#N/A N/A,116948,249,#N/A N/A,500,149,139,5050,57,#N/A N/A,1,25000,500,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,130,300,793,1140,#N/A N/A,400,12,120,666,#N/A N/A,267,#N/A N/A,792580,7,2,687,226553,1000,1,3
23/07/2016,210,200,686,3053,144,31,600,#N/A N/A,20,#N/A N/A,76948,1000,260,100,6800,#N/A N/A,150,#N/A N/A,1,500,120,21967,1,318,20,151390,3000,130,80,200,2,1000,#N/A N/A,100,5662,13,5000,#N/A N/A,1000,12154,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,8,198,1,400,83,150,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,1,65,21,1479,5,100,#N/A N/A,979,#N/A N/A,185,120,#N/A N/A,#N/A N/A,1400,15,2,360,136,#N/A N/A,#N/A N/A,1436,73,300,911,1877,20,17830,10,10,1,140,300,20,1000,8,216,1,2000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,6710,50,589,18,4,22,4,360,20000,50,#N/A N/A,3852,#N/A N/A,#N/A N/A,#N/A N/A,1750,24,14019,975,28,800,10,159392,5,80,1015,1950,129,10,#N/A N/A,556,200,285,2000,146,132000,7231,30,#N/A N/A,500,#N/A N/A,610,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,1000,500,3,5,960,110,1000,30,11,#N/A N/A,130,#N/A N/A,2,66,70,773,#N/A N/A,7,1,1,397,475,10000,57,921,3,113,318,300,#N/A N/A,55,#N/A N/A,13000,100,50,100,100,7000,1,120,49,302,#N/A N/A,116948,249,#N/A N/A,500,149,139,5050,57,#N/A N/A,1,25000,500,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,130,300,793,1140,#N/A N/A,400,12,120,666,#N/A N/A,267,#N/A N/A,792580,7,2,687,226553,1000,1,3
22/07/2016,210,200,686,3053,144,31,600,#N/A N/A,20,#N/A N/A,76948,1000,260,100,6800,#N/A N/A,150,#N/A N/A,1,500,120,21967,1,318,20,151390,3000,130,80,200,2,1000,#N/A N/A,100,5662,13,5000,#N/A N/A,1000,12154,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,8,198,1,400,83,150,70,180,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,1,65,21,1479,5,100,#N/A N/A,979,#N/A N/A,185,120,#N/A N/A,#N/A N/A,1400,15,2,360,136,#N/A N/A,#N/A N/A,1436,73,300,911,1877,20,17830,10,10,1,140,300,20,1000,8,216,1,2000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,6710,50,589,18,4,22,4,360,20000,50,#N/A N/A,3852,#N/A N/A,#N/A N/A,#N/A N/A,1750,24,14019,975,28,800,10,159392,5,80,1015,1950,129,10,#N/A N/A,556,200,285,2000,146,132000,7231,30,#N/A N/A,500,#N/A N/A,610,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,1000,500,3,5,960,110,1000,30,11,#N/A N/A,130,#N/A N/A,2,66,70,773,#N/A N/A,7,1,1,397,475,10000,57,921,3,113,318,300,#N/A N/A,55,#N/A N/A,13000,100,50,100,100,7000,1,120,49,302,#N/A N/A,116948,249,#N/A N/A,500,149,139,5050,57,#N/A N/A,1,25000,500,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,130,300,793,1140,#N/A N/A,400,12,120,666,#N/A N/A,267,#N/A N/A,792580,7,2,687,226553,1000,1,3
21/07/2016,161,200,700,23519,144,1,600,#N/A N/A,20,#N/A N/A,51250,8800,274,100,1713,#N/A N/A,109,#N/A N/A,1,500,120,601,1,50,20,157267,3000,70,248,200,3,1000,#N/A N/A,100,5662,13,5000,#N/A N/A,1000,16526,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,8,4612,1,400,83,150,70,100,450,#N/A N/A,350,#N/A N/A,#N/A N/A,30,12,1,130,21,500,5,100,#N/A N/A,746,#N/A N/A,20,120,#N/A N/A,#N/A N/A,1400,15,2,360,136,#N/A N/A,#N/A N/A,1209,73,300,1011,257,20,165,10,10,1,140,300,20,610,8,216,1,148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,263,50,1762,1000,4,22,4,360,20000,50,#N/A N/A,2020,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,1750,5,28,800,10,95267,5,80,1050,1950,129,10,#N/A N/A,256,200,285,2000,1,132000,21457,30,#N/A N/A,500,#N/A N/A,443,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,1000,500,3,5,1355,110,1000,30,11,#N/A N/A,130,#N/A N/A,100,66,70,350,#N/A N/A,7,1,21,397,475,10000,57,921,3,113,10,300,#N/A N/A,55,#N/A N/A,10000,100,50,2,100,7000,1,120,49,302,#N/A N/A,27621,66,#N/A N/A,500,190,139,5050,57,#N/A N/A,1,10000,500,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,130,300,180,1140,#N/A N/A,400,63,120,666,#N/A N/A,617,#N/A N/A,1567587,7,2,687,146317,1000,1,3
20/07/2016,200,200,613,53465,144,1,600,#N/A N/A,50,#N/A N/A,11401,10950,100,100,5020,#N/A N/A,92,#N/A N/A,1,500,4500,1000001,1,50,20,178710,3000,70,248,200,3,1000,#N/A N/A,100,5662,40,5000,#N/A N/A,1000,17643,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,80,9,8,670,1,400,10,150,70,100,450,#N/A N/A,424,#N/A N/A,#N/A N/A,30,12,1,53,21,410,5,100,#N/A N/A,366,#N/A N/A,20,120,#N/A N/A,#N/A N/A,1400,15,2,1,136,#N/A N/A,#N/A N/A,43,73,300,3863,205,20,1992,10,10,1,140,300,20,200,8,216,1,148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,3876,50,530,1000,10,15,4,360,20000,50,#N/A N/A,14096,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,13865,127,28,800,10,126357,5,80,2261,1950,129,10,#N/A N/A,18,200,285,2000,156,132000,11932,30,#N/A N/A,500,#N/A N/A,275,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,2385,500,3,30,1355,110,1000,30,11,#N/A N/A,130,#N/A N/A,100,66,70,350,#N/A N/A,7,1,38,1235,475,10000,57,921,3,113,8,300,#N/A N/A,84,#N/A N/A,10000,100,50,2,100,7000,1,120,49,302,#N/A N/A,70980,297,#N/A N/A,500,190,139,18155,50,#N/A N/A,1,10000,1099,#N/A N/A,15,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,50,300,180,1140,#N/A N/A,400,16,120,666,#N/A N/A,187,#N/A N/A,151555,7,2,687,67719,1000,1,3
19/07/2016,1101,200,613,23500,144,1,600,#N/A N/A,50,#N/A N/A,37150,3246,236,100,6879,#N/A N/A,34,#N/A N/A,1,500,85,1,1,50,20,146201,3000,10,61,200,3,1000,#N/A N/A,100,5662,46,#N/A N/A,#N/A N/A,1000,15396,#N/A N/A,485,#N/A N/A,500,9,350,#N/A N/A,25,9,8,390,70,1000,50,500,70,93,450,#N/A N/A,424,#N/A N/A,#N/A N/A,30,12,1,20,21,1000,5,100,#N/A N/A,1760,#N/A N/A,20,120,#N/A N/A,#N/A N/A,1400,15,2,280,136,#N/A N/A,#N/A N/A,248,73,300,1,1162,20,483,10,10,1,140,300,20,200,8,216,1,148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,261,5619,50,2738,36,10,15,4,6251,20000,50,#N/A N/A,1691,#N/A N/A,#N/A N/A,#N/A N/A,1750,7,4740,127,28,800,10,93730,5,80,7400,1950,129,10,#N/A N/A,1758,200,285,2000,767,132000,5465,30,#N/A N/A,500,#N/A N/A,384,97,12,#N/A N/A,50,4000,#N/A N/A,500,600,2385,500,3,21,1355,110,1000,13,11,#N/A N/A,130,#N/A N/A,100,66,70,350,#N/A N/A,7,1,11,1235,475,10000,57,921,3,113,398,300,#N/A N/A,84,#N/A N/A,11000,100,50,2,100,7000,1,120,49,302,#N/A N/A,40402,313,#N/A N/A,500,655,139,18155,36,#N/A N/A,1,10000,3710,#N/A N/A,17,40,1,420,#N/A N/A,#N/A N/A,#N/A N/A,74,282,180,4000,#N/A N/A,400,16,120,666,#N/A N/A,383,#N/A N/A,294404,7,1,687,115338,1000,1,3
