Date,FR0005854700 ISIN,FR0010929125 ISIN,FR0000079691 ISIN,FR0000062184 ISIN,FR0000066680 ISIN,FR0004035913 ISIN,FR0010086371 ISIN,FR0000120859 ISIN,FR0013060100 ISIN,FR0000065773 ISIN,FR0011158823 ISIN,FR0010688465 ISIN,FR0000125346 ISIN,FR0000064297 ISIN,FR0000060451 ISIN,FR0000124232 ISIN,FR0012880482 ISIN,FR0000064958 ISIN,FR0010082305 ISIN,FR0000073298 ISIN,FR0004060671 ISIN,FR0000072597 ISIN,FR0011442235 ISIN,FR0000077919 ISIN,FR0004007813 ISIN,FR0000121485 ISIN,FR0004029411 ISIN,FR0000185621 ISIN,FR0000074692 ISIN,FR0010386334 ISIN,FR0004152700 ISIN,FR0000120321 ISIN,FR0000035263 ISIN,FR0000130213 ISIN,FR0000053829 ISIN,FR0000072399 ISIN,FR0010921163 ISIN,FR0000034779 ISIN,FR0010307819 ISIN,FR0004165801 ISIN,FR0010515742 ISIN,FR0000076481 ISIN,BE6201089735 ISIN,FR0000033599 ISIN,FR0000050353 ISIN,FR0004155208 ISIN,FR0000121352 ISIN,FR0000044943 ISIN,FR0006205019 ISIN,FR0011884378 ISIN,IT0005072035 ISIN,FR0000121014 ISIN,FR0010778050 ISIN,FR0000053225 ISIN,FR0010827741 ISIN,IE00BJYS1G50 ISIN,FR0013153541 ISIN,FR0000030074 ISIN,FR0000064404 ISIN,FR0000039620 ISIN,FR0010492181 ISIN,FR0011217710 ISIN,FR0004078186 ISIN,BE6252013725 ISIN,FR0010204453 ISIN,FR0000053027 ISIN,FR0000121261 ISIN,FR0010304402 ISIN,FR0010976746 ISIN,FR0010554113 ISIN,FR0000076986 ISIN,FR0010882886 ISIN,FR0005057635 ISIN,FR0010981548 ISIN,FR0010518936 ISIN,FR0000037970 ISIN,FR0011341205 ISIN,FR0000061376 ISIN,FR0000120685 ISIN,FR0004157543 ISIN,FR0011636083 ISIN,FR0000120560 ISIN,FR0004154060 ISIN,FR0010358507 ISIN,FR0000044448 ISIN,FR0010112524 ISIN,FR0010500363 ISIN,FI0009000681 ISIN,FR0011421817 ISIN,FR0010978924 ISIN,FR0004155174 ISIN,FR0000185464 ISIN,FR0000064529 ISIN,FR0004065639 ISIN,FR0011594233 ISIN,FR0010231860 ISIN,FR0000062234 ISIN,FR0000052680 ISIN,FR0010176115 ISIN,FR0010428771 ISIN,FR0004174712 ISIN,FR0010312181 ISIN,FR0000133308 ISIN,FR0010160564 ISIN,FR0010609206 ISIN,FR0000184798 ISIN,FR0000077992 ISIN,FR0000052896 ISIN,FR0006823092 ISIN,FR0012146629 ISIN,FR0000038465 ISIN,FR0000120693 ISIN,FR0000121501 ISIN,FR0000057895 ISIN,FR0011065242 ISIN,FR0000185480 ISIN,FR0000073041 ISIN,FR0000061608 ISIN,FR0010357145 ISIN,FR0000030769 ISIN,FR0000124570 ISIN,FR0012735355 ISIN,FR0000064644 ISIN,GB00B2R1Q018 ISIN,FR0000130577 ISIN,FR0010211615 ISIN,FR0000050320 ISIN,FR0000060618 ISIN,FR0010038570 ISIN,FR0012395457 ISIN,FR0000120388 ISIN,FR0000130395 ISIN,FR0000131906 ISIN,FR0010451203 ISIN,FR0000045601 ISIN,FR0000031684 ISIN,FR0000035750 ISIN,FR0000121253 ISIN,FR0000073272 ISIN,FR0011233261 ISIN,FR0000125007 ISIN,FR0000124356 ISIN,FR0000060071 ISIN,FR0000120578 ISIN,FR0010776617 ISIN,FR0013154002 ISIN,FR0010972091 ISIN,FR0000121972 ISIN,FR0010411983 ISIN,FR0000052839 ISIN,FR0000071755 ISIN,FR0011352590 ISIN,FR0000073728 ISIN,FR0000060790 ISIN,FR0010679365 ISIN,FR0010518605 ISIN,FR0004038818 ISIN,FR0000061582 ISIN,FR0000036857 ISIN,FR0011131788 ISIN,FR0004016699 ISIN,FR0010209809 ISIN,FR0000130809 ISIN,FR0006563904 ISIN,FR0000121220 ISIN,FR0000072563 ISIN,FR0000078321 ISIN,FR0000038804 ISIN,FR0000030140 ISIN,FR0010480533 ISIN,BE0003470755 ISIN,FR0000120495 ISIN,FR0000050809 ISIN,FR0000054371 ISIN,FR0012757854 ISIN,FR0000131732 ISIN,FR0010213215 ISIN,FR0000054199 ISIN,GB00BZ21RF93 ISIN,FR0000064271 ISIN,NL0000226223 ISIN,FR0000063976 ISIN,FR0010613471 ISIN,FR0004180578 ISIN,FR0000032658 ISIN,FR0000063307 ISIN,FR0000033466 ISIN,FR0010918292 ISIN,FR0000131708 ISIN,FR0000065450 ISIN,FR0000185795 ISIN,FR0000184806 ISIN,FR0000051807 ISIN,FR0011076595 ISIN,FR0000054900 ISIN,FR0000121329 ISIN,FR0007261425 ISIN,FR0004037182 ISIN,FR0000064388 ISIN,FR0000120271 ISIN,FR0011040690 ISIN,FR0000031866 ISIN,FR0000051567 ISIN,FR0005175080 ISIN,FR0010397901 ISIN,FR0000031106 ISIN,FR0010500793 ISIN,FR0010383877 ISIN,FR0011068766 ISIN,FR0010654087 ISIN,FR0000054470 ISIN,FR0000079980 ISIN,FR0011776889 ISIN,FR0010949388 ISIN,FR0000054215 ISIN,FR0000034548 ISIN,FR0005783503 ISIN,FR0000074197 ISIN,FR0012709160 ISIN,FR0012060036 ISIN,FR0013176526 ISIN,FR0000120354 ISIN,FR0000124141 ISIN,FR0004155240 ISIN,FR0000062465 ISIN,FR0006174496 ISIN,FR0000077158 ISIN,FR0010326090 ISIN,FR0000031775 ISIN,FR0000050049 ISIN,FR0000052516 ISIN,FR0000125486 ISIN,FR0010033480 ISIN,FR0000065765 ISIN,FR0000127771 ISIN,FR0010302224 ISIN,DK0060129575 ISIN,FR0000062796 ISIN,FR0013079092 ISIN,FR0010688440 ISIN,FR0000121204 ISIN,FR0010768770 ISIN,FR0011981968 ISIN,FR0000184822 ISIN,FR0000052870 ISIN,FR0000125684 ISIN
30/07/2016,2.93,127.27,0.57,26.37,1.426,173.76,0.49,63.02,10.55,6.21,0.45,1.01,97.53,4.91,317.01,14.01,7.8,2.33,39.505,29.48,0.17,11.008,0.36,30.065,38.73,172.65,2.81,13.04,4.41,31.48,3.68,170.746,#N/A N/A,22.657,#N/A N/A,39.25,2,#N/A N/A,49.33,#N/A N/A,2.95,8.65,1.02,4.144,23.738,4.1,36.64,0.68,9.98,2.44,1.35,153.455,30,16.08,6,15.248,18.977,265,7.65,14.4,7.1,5.26,1.5,12.2,1.51,#N/A N/A,91.288,22.87,3.53,0.41,5550,0.25,58,0.89,5.88,80.15,16.99,11,3.681,3.2,1.43,24.84,1.886,0.8,45.13,47.095,0.4,5.154,0.32,1.3,14.89,1.9,#N/A N/A,8.59,20.927,1.07,737.45,1,12.99,2.808,7,2.85,13.625,#N/A N/A,4.18,78.132,1.8,86,8.75,0.04,5.78,101.725,13.556,0.34,45,0.76,42.455,7.854,0.21,396,28.38,7.25,1295,1.5,66.61,16.2,#N/A N/A,15.665,91.86,4.89,2.139,77.164,77.853,13.303,190,22.047,2.34,72.2,60.478,13,37.895,48.85,127.5,76.17,10.39,63.1,0.15,58.21,25.941,39.65,11.88,1.74,170,13.88,0.04,0.5,1.38,29.6,44.25,0.09,31.17,1.66,30.502,171.1,103.371,#N/A N/A,1.129,89.59,1420,20,92.63,180.796,104.289,1.72,16.892,5.247,0.72,0.64,25,#N/A N/A,6.482,14.2,14.47,23.645,#N/A N/A,1.4,175,5.553,49.93,245,12,2.62,82.89,0.6,8.56,81.24,275,33,0.81,42.966,1.22,3654,4504.01,2.639,10.6,4,4.76,0.18,0.45,6,36.725,3.998,7.71,19.53,966.19,#N/A N/A,47.49,0.63,5.3,9,45.585,3.242,19.648,1.51,0.63,7.2,1.66,28.6,53.18,4.1586,59.22,67.085,1,2.014,17.41,#N/A N/A,0.14,21.302,8.65,12.46,95.083,1.81,26.618,2.91,206,19.993
29/07/2016,2.93,127.27,0.57,26.37,1.426,173.76,0.49,63.02,10.55,6.21,0.45,1.01,97.53,4.91,317.01,14.01,7.8,2.33,39.505,29.48,0.17,11.008,0.36,30.065,38.73,172.65,2.81,13.04,4.41,31.48,3.68,170.746,#N/A N/A,22.657,#N/A N/A,39.25,2,#N/A N/A,49.33,#N/A N/A,2.95,8.65,1.02,4.144,23.738,4.1,36.64,0.68,9.98,2.44,1.35,153.455,30,16.08,6,15.248,18.977,265,7.65,14.4,7.1,5.26,1.5,12.2,1.51,#N/A N/A,91.288,22.87,3.53,0.41,5550,0.25,58,0.89,5.88,80.15,16.99,11,3.681,3.2,1.43,24.84,1.886,0.8,45.13,47.095,0.4,5.154,0.32,1.3,14.89,1.9,#N/A N/A,8.59,20.927,1.07,737.45,1,12.99,2.808,7,2.85,13.625,#N/A N/A,4.18,78.132,1.8,86,8.75,0.04,5.78,101.725,13.556,0.34,45,0.76,42.455,7.854,0.21,396,28.38,7.25,1295,1.5,66.61,16.2,#N/A N/A,15.665,91.86,4.89,2.139,77.164,77.853,13.303,190,22.047,2.34,72.2,60.478,13,37.895,48.85,127.5,76.17,10.39,63.1,0.15,58.21,25.941,39.65,11.88,1.74,170,13.88,0.04,0.5,1.38,29.6,44.25,0.09,31.17,1.66,30.502,171.1,103.371,#N/A N/A,1.129,89.59,1420,20,92.63,180.796,104.289,1.72,16.892,5.247,0.72,0.64,25,#N/A N/A,6.482,14.2,14.47,23.645,#N/A N/A,1.4,175,5.553,49.93,245,12,2.62,82.89,0.6,8.56,81.24,275,33,0.81,42.966,1.22,3654,4504.01,2.639,10.6,4,4.76,0.18,0.45,6,36.725,3.998,7.71,19.53,966.19,#N/A N/A,47.49,0.63,5.3,9,45.585,3.242,19.648,1.51,0.63,7.2,1.66,28.6,53.18,4.1586,59.22,67.085,1,2.014,17.41,#N/A N/A,0.14,21.302,8.65,12.46,95.083,1.81,26.618,2.91,206,19.993
28/07/2016,2.93,124.62,0.57,26.36,1.456,173.588,0.49,63.158,10.55,6.2,0.45,1.01,98.549,4.91,315,14.01,7.8,2.33,39.505,29.003,0.17,10.902,0.36,30.624,38.139,161.9,2.8,13.04,4.41,31.496,3.68,175.5,#N/A N/A,21.4,#N/A N/A,38.91,2,#N/A N/A,49.785,#N/A N/A,2.95,8.65,1.02,4.144,22.353,4.1,36.64,0.68,9.98,2.45,1.35,154.002,30,16.254,6,15.122,18.614,265,7.55,13.864,7.1,5.49,1.5,12.2,1.51,#N/A N/A,90.986,22.85,3.53,0.41,5550,0.25,58,0.89,5.88,86.44,17.03,11,3.417,3.2,1.43,24.9,1.748,0.8,43.564,46.882,0.38,5.157,0.32,1.3,14.89,1.9,#N/A N/A,8.69,20.498,1.13,752.688,1,13,2.67,7,2.85,13.7,#N/A N/A,4.18,79.232,1.8,86,8.75,0.04,5.78,101.493,13.31,0.34,45,0.76,41.05,7.919,0.21,396,27.82,7.25,1295,1.5,66.404,16.2,#N/A N/A,15.662,140,4.89,2.054,77.152,76.49,12.511,194.6,21.764,2.34,71.81,63.931,13,37.373,49,126.9,76.854,10.39,63.565,0.15,58.52,25.889,39.65,11.88,1.663,170,13.88,0.04,0.5,1.38,29.3,44.25,0.09,30.73,1.66,30.004,171.1,103.714,#N/A N/A,1.129,89.59,1420,20,87.564,180.796,102.762,1.72,16.672,5.194,0.67,0.64,24.55,#N/A N/A,6.443,14.2,14.49,23.471,#N/A N/A,1.4,175,5.683,49.62,245,12,2.62,82.879,0.6,8.654,81.286,275,33,0.81,42.398,1.22,3654,4504.01,2.64,11.05,4,4.76,0.18,0.45,6,36.547,3.998,7.71,19.256,966.6,#N/A N/A,47.49,0.53,5.3,9,45.658,3.23,19.669,1.5,0.58,7.2,1.66,28.12,52.68,4.1586,59.48,67.004,1,2.014,17.655,#N/A N/A,0.14,21.36,8.65,12.46,94.161,1.81,27.511,2.91,199.01,20.036
27/07/2016,2.93,125.98,0.57,26.36,1.455,175.35,0.6,60.3,10.55,6.69,0.45,1.01,99.6,4.9,315,14.01,7.8,2.33,39.505,28.965,0.17,10.74,0.36,32.456,38.15,159.35,2.75,12.96,4.41,31.915,3.68,175.5,#N/A N/A,21.388,#N/A N/A,39.48,2,#N/A N/A,49.455,#N/A N/A,2.95,8.65,1.02,4.144,22.229,4.1,36.64,0.68,7.55,2.38,1.35,154.849,30,16.175,6,15.208,18.842,265,7.45,13.689,7.1,5.49,1.5,12.2,1.51,#N/A N/A,92.059,22.85,3.53,0.41,5550,0.25,58,0.89,5.88,86.44,16.871,11,3.501,3.2,1.43,24.84,1.83,0.8,41.07,47.905,0.38,5.323,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.918,1.13,752,1,13,2.784,7,2.85,13.853,#N/A N/A,4.18,79.017,1.8,86,8.75,0.04,5.81,101.187,13.493,0.34,53.3,0.76,42.43,7.847,0.21,396,28.14,7.25,1295,1.5,66.14,16.2,#N/A N/A,15.835,140,4.89,2.188,77.306,79.561,12.62,194.6,22.181,2.34,71.97,64.17,13,37.38,49,126,76.53,10.39,64.68,0.15,57.66,26.89,39.65,11.88,2.556,170,13.85,0.04,0.5,1.38,29.16,44.25,0.09,30.64,1.66,30.24,171.1,103.87,#N/A N/A,1.129,89.59,1420,20,88.135,180.796,101.15,1.72,16.916,5.169,0.65,0.64,24.36,#N/A N/A,6.5,14.2,14.085,23.452,#N/A N/A,1.4,175,6.022,49.465,245,12,2.62,80.228,0.6,8.7,81.68,275,33,0.84,42.705,1.22,3654,4504.01,2.66,11.89,4,4.76,0.18,0.45,6,36.222,3.998,7.71,19.38,942.2,#N/A N/A,47.49,0.537,5.3,9,45.67,3.449,19.625,1.555,0.58,7.2,1.66,28,53.265,4.1586,59.2,67.78,1,2.014,17.645,#N/A N/A,0.14,21.401,7.21,12.46,95.44,1.81,27.945,2.91,200.96,20.727
26/07/2016,2.82,125.65,0.54,26.35,1.455,174.51,0.6,59.62,10.55,6.69,0.45,0.92,109.391,4.88,320,13.97,7.8,2.33,39.505,26.91,0.17,10.789,0.36,31.144,37.64,156.152,2.73,13.19,4.41,32.045,3.68,177.65,#N/A N/A,21.183,#N/A N/A,39.34,2,#N/A N/A,49.55,#N/A N/A,2.95,8.64,1.02,4.144,22.206,4.1,36.64,0.69,7.55,2.09,1.35,149,30,15.56,6,15.174,18.902,265,7.36,13.41,7.1,5.49,1.5,12.2,1.51,#N/A N/A,90.2,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,83,17,11,3.379,3.2,1.43,24.215,1.83,0.8,40.01,48.19,0.38,5.228,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.284,1.13,731.18,1,12.35,2.779,7,2.85,13.904,#N/A N/A,4.2,80.34,1.8,86,8.75,0.04,5.8,102.425,12.493,0.34,53.3,0.76,41.765,7.771,0.21,396,28.52,7.25,1295,1.5,66.11,16.2,#N/A N/A,15.84,140,4.89,2.189,76.567,77.283,12.28,194,22.114,2.7,72.03,62.66,13,36.837,48.99,123.78,76.787,10.39,66,0.15,56.84,26.107,39.65,11.88,2.563,170,14.14,0.04,0.5,1.38,29.4,44.25,0.09,30.33,1.66,30.056,171.1,102.672,#N/A N/A,1.129,89.59,1419.99,20,87.625,180.796,100.2,1.72,16.877,5.297,0.65,0.64,23.1,#N/A N/A,5.861,14.2,14.15,23.07,#N/A N/A,1.4,175,5.998,49.185,245,12,2.62,80.97,0.6,8.51,81.39,275,33.9,0.84,42.61,1.22,3654,4504.01,2.64,11.89,4,4.76,0.18,0.45,6,35.845,3.998,7.7,19.406,942.2,#N/A N/A,47.49,0.537,5.3,9,44.27,3.257,19.63,1.563,0.58,7.2,1.66,28,51.96,4.1586,59.145,67.413,1,2.014,17.35,#N/A N/A,0.14,21.301,9,12.46,94.857,1.81,26.855,2.91,198.96,20.299
25/07/2016,2.82,125.9,0.54,26.34,1.455,175.01,0.8,58.864,10.55,6.69,0.45,0.84,109.35,4.89,320,14.01,7.8,2.33,39.505,27.02,0.17,10.691,0.36,31.153,37.55,156.5,2.77,13.2,4.41,32.13,3.68,174.6,#N/A N/A,21.186,#N/A N/A,39,2,#N/A N/A,49.67,#N/A N/A,2.95,7.7,1.02,4.144,22.326,4.1,36.64,0.72,7.55,2.1,1.35,144.56,30,15.565,6,15.138,18.937,265,7.35,13.19,7.1,5.49,1.5,11.9,1.51,#N/A N/A,88.88,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,83,16.811,11,3.422,3.2,1.43,25.322,1.841,0.8,39.66,48.085,0.38,5.281,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.74,1.13,732.99,1,11.26,2.818,7,2.85,14.34,#N/A N/A,4.18,80.27,1.8,86,8.75,0.04,5.71,101.625,12.131,0.34,53.3,0.76,41.17,7.773,0.21,396,27.48,7.25,1295,1.5,65.821,16.2,#N/A N/A,15.865,140,4.89,2.164,75.916,76.605,12.288,194,22.198,2.7,71.18,60.883,13,36.522,48.7,123.77,76.848,10.39,64.75,0.15,56.63,26.168,39.65,11.88,2.603,170,14.51,0.04,0.5,1.38,29.95,44.25,0.09,30.11,1.66,30.2,171.1,102.026,#N/A N/A,1.129,89.59,1419.99,20,87.435,180.796,98.94,1.72,16.807,5.346,0.65,0.64,22.9,#N/A N/A,5.829,14.2,14.14,23.06,#N/A N/A,1.4,175,5.967,48.845,245,12,2.62,80.28,0.6,8.608,79.35,275,34.01,0.84,42.045,1.22,3654,4504.01,2.72,11.33,3.02,4.76,0.18,0.45,6,35.435,3.998,7.65,19.53,942.2,#N/A N/A,47.49,0.531,5.3,9,42.52,3.27,19.44,1.679,0.58,7.2,1.66,27.78,51.54,4.1586,59.928,67.025,1,2.014,17.33,#N/A N/A,0.14,21.62,9,12.46,95.053,2.21,26.705,2.91,192.96,20.099
24/07/2016,2.82,125.85,0.54,26.33,1.455,174.71,0.8,58.81,10.55,6.69,0.45,0.78,110,4.89,320,14,7.8,2.33,39.505,27.135,0.17,10.61,0.36,30.952,36.44,154.4,2.78,13,4.41,32.17,3.68,173.7,#N/A N/A,21.253,#N/A N/A,38.65,2,#N/A N/A,49.53,#N/A N/A,2.95,7.7,1.02,4.144,22.435,4.1,36.64,0.69,7.55,2.07,1.35,142.13,30,15.52,6,15.096,19.049,265,7.25,13.189,7.1,5.3,1.5,12,1.51,#N/A N/A,87.83,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,82.5,16.65,11,3.441,3.2,1.43,24.605,1.841,0.8,39.225,48.4,0.38,5.32,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.621,1.14,726.4,1,10.8,2.738,7,2.85,14.52,#N/A N/A,4.21,79.797,1.8,86,8.75,0.04,5.79,100.425,11.919,0.34,53.3,0.76,40.335,7.785,0.21,396,27.38,7.25,1295,1.5,65.28,16.2,#N/A N/A,15.905,140,4.89,2.228,75.881,75.401,12.137,194,22.504,2.7,71.34,60.488,13,36.185,49.02,123.56,76.85,10.39,61.78,0.15,56.51,25.847,39.65,11.88,2.558,170,14.5,0.04,0.5,1.15,29.9,44.25,0.09,29.1,1.66,30.255,171.1,101.523,#N/A N/A,1.129,89.59,1420,20,86.945,180.796,97.7,1.72,16.896,5.347,0.66,0.64,23.24,#N/A N/A,5.677,14.2,14.12,23.757,#N/A N/A,1.4,175,5.829,50.76,245,12,2.62,79.38,0.6,8.77,79.374,275,34.01,0.84,43.182,1.22,3654,4504.01,2.74,11.33,3.02,4.76,0.18,0.45,6,35.59,3.998,7.65,19.45,940,#N/A N/A,47.49,0.53,5.3,9,41.655,3.388,19.378,1.708,0.58,7.2,1.66,27.78,51.79,4.1586,60.26,66.34,1,2.014,17.13,#N/A N/A,0.14,21.669,9,12.46,94.39,2.21,26.37,2.91,200.1,20.169
23/07/2016,2.82,125.85,0.54,26.33,1.455,174.71,0.8,58.81,10.55,6.69,0.45,0.78,110,4.89,320,14,7.8,2.33,39.505,27.135,0.17,10.61,0.36,30.952,36.44,154.4,2.78,13,4.41,32.17,3.68,173.7,#N/A N/A,21.253,#N/A N/A,38.65,2,#N/A N/A,49.53,#N/A N/A,2.95,7.7,1.02,4.144,22.435,4.1,36.64,0.69,7.55,2.07,1.35,142.13,30,15.52,6,15.096,19.049,265,7.25,13.189,7.1,5.3,1.5,12,1.51,#N/A N/A,87.83,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,82.5,16.65,11,3.441,3.2,1.43,24.605,1.841,0.8,39.225,48.4,0.38,5.32,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.621,1.14,726.4,1,10.8,2.738,7,2.85,14.52,#N/A N/A,4.21,79.797,1.8,86,8.75,0.04,5.79,100.425,11.919,0.34,53.3,0.76,40.335,7.785,0.21,396,27.38,7.25,1295,1.5,65.28,16.2,#N/A N/A,15.905,140,4.89,2.228,75.881,75.401,12.137,194,22.504,2.7,71.34,60.488,13,36.185,49.02,123.56,76.85,10.39,61.78,0.15,56.51,25.847,39.65,11.88,2.558,170,14.5,0.04,0.5,1.15,29.9,44.25,0.09,29.1,1.66,30.255,171.1,101.523,#N/A N/A,1.129,89.59,1420,20,86.945,180.796,97.7,1.72,16.896,5.347,0.66,0.64,23.24,#N/A N/A,5.677,14.2,14.12,23.757,#N/A N/A,1.4,175,5.829,50.76,245,12,2.62,79.38,0.6,8.77,79.374,275,34.01,0.84,43.182,1.22,3654,4504.01,2.74,11.33,3.02,4.76,0.18,0.45,6,35.59,3.998,7.65,19.45,940,#N/A N/A,47.49,0.53,5.3,9,41.655,3.388,19.378,1.708,0.58,7.2,1.66,27.78,51.79,4.1586,60.26,66.34,1,2.014,17.13,#N/A N/A,0.14,21.669,9,12.46,94.39,2.21,26.37,2.91,200.1,20.169
22/07/2016,2.82,125.85,0.54,26.33,1.455,174.71,0.8,58.81,10.55,6.69,0.45,0.78,110,4.89,320,14,7.8,2.33,39.505,27.135,0.17,10.61,0.36,30.952,36.44,154.4,2.78,13,4.41,32.17,3.68,173.7,#N/A N/A,21.253,#N/A N/A,38.65,2,#N/A N/A,49.53,#N/A N/A,2.95,7.7,1.02,4.144,22.435,4.1,36.64,0.69,7.55,2.07,1.35,142.13,30,15.52,6,15.096,19.049,265,7.25,13.189,7.1,5.3,1.5,12,1.51,#N/A N/A,87.83,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,82.5,16.65,11,3.441,3.2,1.43,24.605,1.841,0.8,39.225,48.4,0.38,5.32,0.32,1.3,14.89,1.9,#N/A N/A,8.84,20.621,1.14,726.4,1,10.8,2.738,7,2.85,14.52,#N/A N/A,4.21,79.797,1.8,86,8.75,0.04,5.79,100.425,11.919,0.34,53.3,0.76,40.335,7.785,0.21,396,27.38,7.25,1295,1.5,65.28,16.2,#N/A N/A,15.905,140,4.89,2.228,75.881,75.401,12.137,194,22.504,2.7,71.34,60.488,13,36.185,49.02,123.56,76.85,10.39,61.78,0.15,56.51,25.847,39.65,11.88,2.558,170,14.5,0.04,0.5,1.15,29.9,44.25,0.09,29.1,1.66,30.255,171.1,101.523,#N/A N/A,1.129,89.59,1420,20,86.945,180.796,97.7,1.72,16.896,5.347,0.66,0.64,23.24,#N/A N/A,5.677,14.2,14.12,23.757,#N/A N/A,1.4,175,5.829,50.76,245,12,2.62,79.38,0.6,8.77,79.374,275,34.01,0.84,43.182,1.22,3654,4504.01,2.74,11.33,3.02,4.76,0.18,0.45,6,35.59,3.998,7.65,19.45,940,#N/A N/A,47.49,0.53,5.3,9,41.655,3.388,19.378,1.708,0.58,7.2,1.66,27.78,51.79,4.1586,60.26,66.34,1,2.014,17.13,#N/A N/A,0.14,21.669,9,12.46,94.39,2.21,26.37,2.91,200.1,20.169
21/07/2016,2.82,127.29,0.59,26.33,1.455,174.21,0.8,59.005,10.55,6.35,0.45,0.71,108.7,4.87,315,13.86,7.8,2.33,39.505,26.785,0.23,10.724,0.36,31.071,35.934,155.8,2.77,12.55,4.41,32.08,3.68,173.245,#N/A N/A,21.357,#N/A N/A,39.57,2,#N/A N/A,49.445,#N/A N/A,2.95,7.7,1.02,4.144,22.4,4.1,36.64,0.69,7.55,2.06,1.35,142.93,30,15.695,6,15.122,19.097,265,7.05,13.417,7.1,5.25,1.5,12,1.51,#N/A N/A,88.482,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,86.49,16.88,11,3.472,3.2,1.43,24.55,1.84,0.8,39.04,47.946,0.38,5.274,0.2,1.3,14.89,1.9,#N/A N/A,8.84,20.867,1.14,717.14,1,10.6,2.728,7,2.85,14.159,#N/A N/A,4.26,79.708,1.8,86.51,8.75,0.04,5.61,100.325,12.12,0.33,53.3,0.76,41.08,7.613,0.21,396,27.31,7.25,1295,1.5,65.94,16.2,#N/A N/A,15.92,140,4.89,2.218,75.961,76.601,12.195,194,22.29,2.7,70.98,61.673,13,36.257,49.3,123.51,76.3,10.39,60.99,0.15,56.21,26.026,39.65,11.88,2.573,170,14.11,0.04,0.5,1.15,29.75,44.25,0.09,28.9,1.66,30.515,171.1,101.527,#N/A N/A,1.129,89.97,1420,20,86.757,180.796,96.52,1.72,16.74,5.346,0.68,0.64,23.4,#N/A N/A,5.731,14.2,13.995,23.641,#N/A N/A,1.4,175,5.871,51.668,245,12,2.62,79.37,0.6,9.557,76.17,275,34.02,0.84,43.458,1.22,3654,4504.01,2.679,11.33,3.02,4.76,0.18,0.59,6,36.02,3.998,7.65,19.401,940,#N/A N/A,47.49,0.534,5.3,9,42.26,3.57,19.385,1.718,0.58,7.2,1.66,27.78,51.171,4.1586,60.5,66.17,1,2.014,17.14,#N/A N/A,0.11,22.11,9,12.46,94.484,1.52,26.512,2.91,191.11,20.268
20/07/2016,2.99,126.16,0.59,26.27,1.465,174.76,0.8,58.596,10.55,6.35,0.45,0.37,109.8,4.86,315,13.86,7.8,2.33,39.505,27.14,0.23,10.753,0.36,30.893,36.26,154.5,2.79,11.9,4.41,29.705,3.68,174.2,#N/A N/A,21.498,#N/A N/A,39.95,2,#N/A N/A,49.595,#N/A N/A,2.95,7.7,1.02,4.144,22.629,4.1,36.64,0.68,7.55,2.05,1.35,142.14,30,15.59,6,15.157,19.104,263,7.79,13.38,7.1,5.39,1.5,12,1.57,#N/A N/A,88.89,22.85,3.53,0.6,5550,0.25,58,0.89,5.88,86.49,17.03,11,3.456,3.2,1.43,24.655,1.85,0.8,39.305,47.905,0.38,5.292,0.2,1.3,14.89,1.9,#N/A N/A,8.84,21.138,1.18,723.24,1,10.6,2.709,7,2.85,14.18,#N/A N/A,4.09,79.652,1.8,89.78,8.75,0.04,5.7,100.075,12.15,0.33,53.3,0.76,42.505,7.595,0.21,396,27.47,7.25,1295,1.5,63.98,16.2,#N/A N/A,15.95,140,4.89,2.208,75.886,76.202,12.005,194,22.213,2.7,71.44,61.87,13,36.235,49.3,123.51,75.91,10.39,61.71,0.15,56,26.307,39.65,12,2.573,170,14.11,0.04,0.5,1.15,29.75,44.25,0.09,28.7,1.66,30.37,171.1,101.405,#N/A N/A,1.129,89.97,1420,20,86.895,180.796,96.235,1.72,16.97,5.315,0.68,0.64,23.3,#N/A N/A,5.635,14.2,14.16,23.457,#N/A N/A,1.4,175,5.863,50.68,245,12,2.62,79.72,0.6,9.211,77.8,275,34.02,0.84,43.543,1.22,3654,4504.01,2.66,11.05,3.02,4.76,0.18,0.59,6,38.285,3.998,7.65,19.45,940,#N/A N/A,47.49,0.534,5.3,9,41.965,3.234,19.515,1.619,0.86,7.2,1.66,27.77,51,4.1586,60.99,66.165,1,2.014,17.13,#N/A N/A,0.11,21.602,9,12.46,93.998,1.52,26.755,2.91,199.91,20.184
